CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17196,89.567592,0.545455,990.73,990.73,0.0,0.0,0.25,0.25,0.0,0.0,0,9,4000.0,2626.23328,102.594438,0.5,12
C18640,87.189044,1.0,744.62,467.02,277.6,110.54162,0.833333,0.333333,0.75,0.083333,1,25,1000.0,970.674392,168.458237,0.888889,12
C18631,6.484008,0.272727,61.71,0.0,61.71,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,233.763723,136.908362,1.0,12
C17967,1836.565272,1.0,0.0,0.0,0.0,1265.552953,0.0,0.0,0.0,0.166667,5,0,2500.0,713.124426,476.311984,0.0,12
C19050,28.277795,1.0,394.8,44.8,350.0,0.0,1.0,0.1,0.9,0.0,0,11,1000.0,351.266319,144.369426,1.0,10
C10294,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,2500.0,2914.419813,2173.680619,0.0,12
C18422,22.061664,1.0,208.8,0.0,208.8,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,205.111057,172.112042,0.25,12
C10612,47.424621,0.545455,372.0,273.6,98.4,0.0,0.333333,0.166667,0.25,0.0,0,7,4000.0,662.401178,149.47264,0.2,12
C13581,9111.704896,1.0,980.0,0.0,980.0,7202.118275,0.5,0.0,0.416667,0.5,28,6,10000.0,2349.045262,3954.803197,0.0,12
C15833,1190.007646,1.0,0.0,0.0,0.0,1491.137439,0.0,0.0,0.0,0.25,4,0,1500.0,175.509452,546.469472,0.0,12
C17804,2471.904646,1.0,1590.58,1590.58,0.0,283.730479,0.583333,0.583333,0.0,0.166667,2,35,6500.0,813.995856,622.038869,0.0,12
C12534,490.368785,1.0,932.03,231.87,700.16,987.069944,0.416667,0.083333,0.25,0.083333,1,5,5500.0,3170.370677,269.655125,0.083333,12
C14323,1119.157048,1.0,133.9,133.9,0.0,269.234406,0.166667,0.166667,0.0,0.25,3,3,1200.0,427.35515,320.855529,0.0,12
C13635,3682.715337,1.0,0.0,0.0,0.0,789.024025,0.0,0.0,0.0,0.416667,16,0,4200.0,980.81081,6604.763658,0.0,12
C18721,13.084067,0.090909,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,3929.643369,,0.0,12
C16193,825.207867,0.8,0.0,0.0,0.0,1270.8469,0.0,0.0,0.0,0.3,4,0,2500.0,411.215805,315.604084,0.0,10
C11213,949.259857,1.0,0.0,0.0,0.0,59.80774,0.0,0.0,0.0,0.166667,2,0,1000.0,169.264551,247.985446,0.0,12
C17724,2291.684027,1.0,4983.93,4065.93,918.0,0.0,0.916667,0.75,0.583333,0.0,0,33,6500.0,1149.746347,624.917306,0.0,12
C17398,303.740542,0.545455,0.0,0.0,0.0,869.489056,0.0,0.0,0.0,0.083333,2,0,1000.0,359.36061,211.249109,0.0,12
C13409,168.909599,0.909091,2313.68,125.4,2188.28,0.0,1.0,0.166667,1.0,0.0,0,22,8000.0,2987.023425,164.438353,0.909091,12
C13318,124.561589,0.636364,1674.16,1674.16,0.0,0.0,0.583333,0.583333,0.0,0.0,0,60,1800.0,2397.018501,144.268048,1.0,12
C14974,927.983543,1.0,1321.52,1321.52,0.0,0.0,0.25,0.25,0.0,0.0,0,15,4500.0,527.949934,264.030133,0.0,12
C14005,3985.637748,1.0,20.0,20.0,0.0,1306.18399,0.083333,0.083333,0.0,0.333333,5,1,6000.0,1203.180838,1148.848564,0.0,12
C18633,91.669248,0.833333,737.65,0.0,737.65,0.0,0.833333,0.0,0.666667,0.0,0,5,2500.0,664.387148,86.535841,1.0,6
C12404,325.024091,1.0,2251.62,1964.05,287.57,141.021854,0.916667,0.666667,0.5,0.083333,1,20,9500.0,2258.1657,169.123707,0.888889,12
C11889,5329.815675,1.0,674.85,501.85,173.0,1129.296969,0.666667,0.166667,0.666667,0.166667,6,24,5500.0,1390.662933,3999.109938,0.0,12
C14379,16.379412,0.454545,178.15,0.0,178.15,0.0,0.25,0.0,0.25,0.0,0,3,5000.0,229.376368,89.613822,0.181818,12
C10284,5131.319584,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0,98,11500.0,26652.34432,1971.129435,0.083333,12
C11307,317.657562,1.0,4398.35,4398.35,0.0,0.0,0.916667,0.916667,0.0,0.0,0,47,16500.0,4028.380624,179.19571,0.916667,12
C10755,1433.857464,1.0,1613.74,800.87,812.87,0.0,1.0,0.416667,0.833333,0.0,0,37,1500.0,1361.684623,1854.077627,0.0,12
C19027,133.099445,1.0,1170.0,0.0,1170.0,0.0,1.0,0.0,0.9,0.0,0,12,1000.0,1068.502534,161.816503,0.444444,10
C15743,2932.136377,1.0,0.0,0.0,0.0,1866.470014,0.0,0.0,0.0,0.583333,12,0,3500.0,809.813492,849.210431,0.0,12
C12159,981.098292,1.0,180.0,0.0,180.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,330.620032,539.543528,0.0,12
C17179,440.341344,1.0,1019.33,180.0,839.33,0.0,1.0,0.083333,1.0,0.0,0,54,5000.0,1697.366202,1669.032322,0.090909,12
C18284,2.140583,0.363636,238.92,0.0,238.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,186.27345,35.518109,0.0,12
C15806,7.634737,0.272727,61.26,0.0,61.26,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,247.778082,139.574077,0.25,12
C17164,185.924664,0.5,617.98,617.98,0.0,0.0,0.333333,0.333333,0.0,0.0,0,13,1200.0,58.469887,82.739003,0.0,6
C19182,5967.47527,0.833333,214.55,0.0,214.55,8555.409326,0.833333,0.0,0.666667,0.666667,13,5,9000.0,966.202912,861.949906,0.0,6
C19166,101.564003,1.0,418.59,0.0,418.59,0.0,0.833333,0.0,0.5,0.0,0,5,1000.0,422.538988,81.389378,0.5,6
C13765,5.006737,1.0,100.3,100.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,188.823702,16.853858,0.0,12
C14383,1733.972492,1.0,147.96,0.0,147.96,0.0,0.333333,0.0,0.333333,0.0,0,8,1900.0,525.331558,670.323657,0.0,12
C11762,1232.292951,1.0,0.0,0.0,0.0,5184.090716,0.0,0.0,0.0,0.666667,28,0,4500.0,6050.865303,348.943877,0.083333,12
C15858,126.169985,1.0,1155.0,0.0,1155.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3900.0,1375.353007,158.020499,0.909091,12
C12098,1050.085007,1.0,0.0,0.0,0.0,468.62986,0.0,0.0,0.0,0.25,6,0,1500.0,593.781355,242.578058,0.0,12
C11940,69.352136,1.0,636.15,0.0,636.15,0.0,0.833333,0.0,0.75,0.0,0,16,10000.0,837.801642,193.410391,0.333333,12
C17175,51.65143,0.727273,398.98,0.0,398.98,0.0,0.5,0.0,0.333333,0.0,0,6,2500.0,452.347581,264.697366,0.571429,12
C16115,1146.669364,1.0,439.08,108.45,330.63,0.0,0.818182,0.181818,0.727273,0.0,0,15,1200.0,1476.257377,616.862544,0.0,11
C10763,0.25571,0.090909,24.0,0.0,24.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,9.533313,8.8426,0.0,12
C17816,1008.494418,1.0,639.7,0.0,639.7,0.0,1.0,0.0,1.0,0.0,0,32,1000.0,862.819773,1027.530687,0.0,12
C13532,551.175183,1.0,1711.11,537.42,1173.69,0.0,1.0,0.416667,1.0,0.0,0,51,4000.0,1581.285232,189.328101,0.0,12
C18165,81.364936,1.0,710.16,0.0,710.16,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,688.322495,177.76209,0.75,12
C14925,341.149186,1.0,48.78,48.78,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500.0,256.731955,259.3518,0.0,12
C10921,2643.39225,1.0,965.84,737.79,228.05,0.0,1.0,0.75,0.666667,0.0,0,33,4300.0,771.299727,627.391113,0.0,12
C10029,7152.864372,1.0,387.05,204.55,182.5,2236.145259,0.666667,0.166667,0.416667,0.833333,16,8,10500.0,1601.448347,1648.851345,0.0,12
C18766,21.168201,1.0,236.4,8.4,228.0,0.0,1.0,1.0,1.0,0.0,0,24,2500.0,217.008342,178.169321,0.833333,12
C12170,329.388289,1.0,72.84,72.84,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,467.674193,216.289689,0.0,12
C17528,2479.815703,1.0,5812.17,5142.57,669.6,638.563709,0.916667,0.75,0.416667,0.083333,3,27,10500.0,4586.498256,680.37248,0.0,12
C15182,820.700166,0.818182,0.0,0.0,0.0,857.720875,0.0,0.0,0.0,0.083333,2,0,1500.0,1892.507498,267.650667,0.111111,12
C13367,5905.955278,1.0,1642.94,1642.94,0.0,2154.941692,0.333333,0.333333,0.0,0.416667,5,4,12200.0,1439.105644,1429.520664,0.0,12
C10790,5639.464394,1.0,717.18,399.15,318.03,3856.971744,0.416667,0.166667,0.25,0.75,16,7,7000.0,1460.652254,1540.175186,0.0,12
C16142,44.694228,0.818182,788.99,235.9,553.09,0.0,0.75,0.083333,0.583333,0.0,0,15,5700.0,874.51882,141.103713,0.727273,12
C18557,105.333584,0.375,306.0,306.0,0.0,0.0,0.125,0.125,0.0,0.0,0,2,6000.0,101.986927,118.324082,0.0,8
C18057,6.682815,0.363636,202.15,0.0,202.15,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,554.377554,99.249569,1.0,12
C15361,1322.579742,1.0,453.0,453.0,0.0,0.0,0.5,0.5,0.0,0.0,0,7,1800.0,616.31303,317.061706,0.0,12
C11955,2205.471982,1.0,3278.42,1640.05,1638.37,0.0,1.0,0.666667,1.0,0.0,0,147,6000.0,2726.198575,966.350823,0.0,12
C14449,852.001697,0.727273,372.36,0.0,372.36,1655.625508,0.416667,0.0,0.416667,0.166667,3,5,4000.0,347.937039,262.219868,0.0,12
C13371,6023.720208,1.0,1182.08,432.25,749.83,4295.168396,1.0,0.083333,0.833333,0.083333,5,20,10000.0,3888.521014,1405.441642,0.0,12
C17410,1175.895992,1.0,154.38,154.38,0.0,37.197366,0.083333,0.083333,0.0,0.083333,1,2,4000.0,1909.161919,426.23708,0.083333,12
C14656,5090.523925,1.0,1689.09,0.0,1689.09,1088.523871,1.0,0.0,1.0,0.166667,3,82,6000.0,2046.509543,2256.318292,0.0,12
C16287,2113.0036,0.6,0.0,0.0,0.0,3980.387049,0.0,0.0,0.0,0.1,2,0,7000.0,722.613809,938.887562,0.0,10
C14677,19.991586,0.875,144.0,0.0,144.0,0.0,0.75,0.0,0.625,0.0,0,6,1500.0,173.881319,96.495473,0.8,8
C14931,2755.306896,0.909091,2754.49,1974.0,780.49,3193.924548,0.75,0.416667,0.583333,0.333333,9,43,13000.0,4843.691023,774.60303,0.0,12
C17134,799.255519,1.0,0.0,0.0,0.0,1494.880019,0.0,0.0,0.0,0.333333,8,0,1400.0,888.735185,262.491565,0.0,12
C10504,198.035504,0.545455,0.0,0.0,0.0,14371.78789,0.0,0.0,0.0,0.25,3,0,10000.0,14481.46544,19.492021,0.0,12
C13485,930.286054,1.0,3039.16,439.16,2600.0,0.0,1.0,1.0,0.916667,0.0,0,26,2500.0,2991.900221,548.880214,0.083333,12
C13243,7776.4369,1.0,107.33,107.33,0.0,3404.231913,0.083333,0.083333,0.0,0.333333,7,1,8500.0,1891.304756,1829.724497,0.0,12
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.632006,0.0,12
C10400,7957.017218,1.0,0.0,0.0,0.0,4909.937494,0.0,0.0,0.0,0.25,4,0,9000.0,677.144841,27631.45072,0.0,12
C13467,282.873015,1.0,484.49,305.0,179.49,0.0,0.666667,0.416667,0.416667,0.0,0,15,1000.0,341.883623,979.920602,0.083333,12
C16235,327.576438,0.545455,2352.24,2352.24,0.0,0.0,0.25,0.25,0.0,0.0,0,16,6500.0,3931.602949,225.579276,0.0,12
C18924,1.155609,0.181818,117.68,0.0,117.68,0.0,0.25,0.0,0.25,0.0,0,4,1500.0,405.194961,54.016822,0.75,12
C14298,1604.476717,0.8,2619.7,2619.7,0.0,3041.40624,0.6,0.6,0.0,0.3,3,10,6000.0,2045.152399,330.428974,0.142857,10
C12729,101.025128,0.454545,0.0,0.0,0.0,1846.252071,0.0,0.0,0.0,0.333333,10,0,6500.0,5321.022187,82.041959,1.0,12
C10808,4343.537475,1.0,1326.3,1326.3,0.0,1123.247578,1.0,1.0,0.0,0.166667,2,23,4500.0,1373.689245,3414.220124,0.0,12
C10810,90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2,0,3500.0,79.242572,81.716644,0.0,12
C13797,41.080375,0.818182,280.0,0.0,280.0,0.0,0.666667,0.0,0.666667,0.0,0,8,9000.0,479.765654,140.712772,0.5,12
C18963,1425.003265,1.0,562.42,0.0,562.42,1814.910939,0.75,0.0,0.666667,0.416667,7,19,1800.0,985.544048,883.852995,0.0,12
C16810,1465.996562,1.0,2498.92,222.99,2275.93,0.0,1.0,0.166667,1.0,0.0,0,36,3500.0,676.452393,421.840324,0.0,12
C17998,2339.4425,1.0,2941.53,1032.4,1909.13,0.0,1.0,0.5,1.0,0.0,0,86,3000.0,2055.656122,697.394834,0.0,12
C12556,2305.313527,1.0,255.7,229.02,26.68,14.222216,0.545455,0.454545,0.181818,0.090909,1,8,6500.0,620.437714,505.940539,0.0,11
C16125,252.717781,1.0,463.34,0.0,463.34,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,162.949236,184.464721,0.0,12
C13358,8571.315438,1.0,0.0,0.0,0.0,6543.824302,0.0,0.0,0.0,0.5,15,0,10000.0,2274.349191,2222.681317,0.0,12
C11064,5049.442457,1.0,0.0,0.0,0.0,3631.844028,0.0,0.0,0.0,0.333333,5,0,8500.0,8574.541634,1473.841361,0.0,12
C16826,972.958145,1.0,100.0,100.0,0.0,37.470292,0.083333,0.083333,0.0,0.166667,2,1,1000.0,318.226488,577.927525,0.0,12
C17792,411.27629,1.0,1524.65,1153.52,371.13,0.0,1.0,0.583333,1.0,0.0,0,51,900.0,626.104114,236.645745,0.083333,12
C10697,2144.477682,1.0,228.35,228.35,0.0,1908.662268,0.333333,0.333333,0.0,0.083333,1,7,4000.0,2520.722012,507.937007,0.0,12
C13937,1110.047967,1.0,0.0,0.0,0.0,569.881041,0.0,0.0,0.0,0.083333,1,0,3500.0,3544.922751,554.98066,0.083333,12
C17125,37.307085,0.833333,363.38,0.0,363.38,36.363896,0.833333,0.0,0.666667,0.166667,1,6,1200.0,284.093261,92.369903,0.0,6
C17833,666.247487,1.0,511.34,103.0,408.34,100.749379,0.833333,0.083333,0.833333,0.166667,4,12,700.0,1145.870591,768.267252,0.0,12
C12818,358.011796,0.545455,0.0,0.0,0.0,1795.200197,0.0,0.0,0.0,0.083333,1,0,1950.0,4702.661168,501.485565,0.25,12
C18321,1245.654818,0.714286,626.56,626.56,0.0,1658.285219,0.428571,0.428571,0.0,0.285714,6,8,2500.0,249.873228,274.369204,0.0,7
C18269,1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1,6,1500.0,182.637387,12496.86093,0.0,12
C12434,15532.33972,1.0,1168.75,0.0,1168.75,3183.037625,0.916667,0.0,0.916667,0.25,5,11,16500.0,3906.738592,3379.593046,0.0,12
C19093,16.690388,0.375,123.5,0.0,123.5,0.0,0.375,0.0,0.25,0.0,0,5,1500.0,191.654044,113.910529,0.0,8
C17699,679.421923,1.0,298.49,298.49,0.0,152.65779,0.083333,0.083333,0.0,0.083333,1,4,1000.0,456.143495,216.036561,0.0,12
C10962,1104.960744,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,293.890715,448.973668,0.0,12
C17402,39.105741,0.545455,220.0,220.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,427.409497,98.429502,0.0,12
C12595,50.006512,0.454545,701.25,0.0,701.25,0.0,0.333333,0.0,0.25,0.0,0,5,3500.0,1834.431851,132.939468,1.0,12
C16644,559.750373,1.0,622.44,400.0,222.44,0.0,0.75,0.083333,0.666667,0.0,0,9,700.0,893.494936,354.744949,0.083333,12
C15597,557.277303,1.0,3739.78,3436.23,303.55,0.0,0.833333,0.833333,0.25,0.0,0,28,1500.0,3530.131795,190.985351,0.25,12
C10224,1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1,39,1500.0,542.836917,471.496776,0.0,12
C10554,189.12074,0.909091,1051.1,0.0,1051.1,0.0,0.833333,0.0,0.833333,0.0,0,13,3000.0,1301.155857,168.227161,0.375,12
C13647,3690.855584,1.0,0.0,0.0,0.0,5737.671452,0.0,0.0,0.0,0.583333,23,0,9500.0,8907.704166,798.162634,0.090909,12
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12
C18776,547.287057,1.0,0.0,0.0,0.0,243.336548,0.0,0.0,0.0,0.166667,2,0,2000.0,232.430161,163.411456,0.0,12
C18478,1004.937342,0.545455,150.45,50.37,100.08,1891.647657,0.363636,0.090909,0.181818,0.090909,2,4,5000.0,435.063532,454.540546,0.0,11
C10448,541.915572,0.636364,1377.72,1377.72,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2500.0,182.177646,200.759856,0.0,12
C11221,123.791796,0.727273,1202.5,0.0,1202.5,0.0,0.666667,0.0,0.583333,0.0,0,41,2500.0,1623.347254,194.037041,0.833333,12
C14631,6416.448101,1.0,0.0,0.0,0.0,3580.392989,0.0,0.0,0.0,0.25,9,0,7500.0,1756.557983,2302.022679,0.0,12
C10378,237.669312,1.0,259.13,259.13,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2300.0,2680.635587,2503.374595,0.25,12
C17721,525.17417,1.0,91.23,48.9,42.33,0.0,0.333333,0.083333,0.25,0.0,0,4,4000.0,154.939835,233.341617,0.0,12
C13447,6100.396015,1.0,0.0,0.0,0.0,5312.922403,0.0,0.0,0.0,0.666667,13,0,12000.0,1460.027383,1465.870504,0.0,12
C14095,1126.942655,1.0,0.0,0.0,0.0,86.437024,0.0,0.0,0.0,0.166667,2,0,1200.0,353.897911,231.575224,0.0,12
C11980,1941.539209,1.0,1366.74,95.94,1270.8,0.0,1.0,0.083333,1.0,0.0,0,20,6300.0,495.133413,500.750411,0.0,12
C11100,2683.746154,1.0,130.0,130.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4500.0,610.42602,891.684832,0.0,12
C16753,56.68168,1.0,827.2,0.0,827.2,0.0,1.0,0.0,1.0,0.0,0,20,1000.0,798.681574,174.491545,0.666667,12
C17158,452.907592,0.444444,0.0,0.0,0.0,1584.255192,0.0,0.0,0.0,0.444444,6,0,2500.0,230.076354,179.155785,0.0,9
C18716,34.750769,1.0,2562.0,0.0,2562.0,0.0,1.0,0.0,1.0,0.0,0,12,2300.0,2544.223939,154.14745,0.454545,12
C11370,1200.435451,1.0,886.56,661.56,225.0,0.0,1.0,1.0,0.25,0.0,0,15,1200.0,1118.707982,989.542477,0.0,12
C18002,38.475299,0.818182,61.8,0.0,61.8,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,165.771479,137.482544,0.0,12
C14569,1689.238956,1.0,261.89,139.19,122.7,0.0,0.416667,0.083333,0.333333,0.0,0,7,1700.0,309.348573,1196.937133,0.0,12
C13687,1400.189725,1.0,0.0,0.0,0.0,48.568786,0.0,0.0,0.0,0.090909,1,0,1500.0,292.26428,636.964586,0.0,11
C11676,1563.747179,1.0,801.46,601.46,200.0,1029.987801,0.583333,0.583333,0.083333,0.166667,2,17,4000.0,2282.161389,532.846119,0.0,12
C19038,29.057803,1.0,163.4,0.0,163.4,0.0,1.0,0.0,0.9,0.0,0,10,1500.0,110.737985,134.58759,0.25,10
C16650,826.344973,1.0,108.4,0.0,108.4,950.872647,0.363636,0.0,0.363636,0.090909,1,4,1000.0,2068.816672,276.536946,0.090909,11
C10426,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0,25,9500.0,1356.425369,179.894243,0.4,12
C18392,14.428951,0.727273,200.0,0.0,200.0,0.0,0.666667,0.0,0.666667,0.0,0,8,3000.0,291.222619,149.575815,0.375,12
C12087,595.655746,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0,114,8000.0,6240.58958,219.062841,1.0,12
C10330,0.478714,0.090909,734.97,159.0,575.97,0.0,0.833333,0.083333,0.75,0.0,0,16,6000.0,1159.135064,,0.0,12
C14356,1116.944017,1.0,182.64,182.64,0.0,109.600359,0.333333,0.333333,0.0,0.083333,1,4,1500.0,304.822958,347.685591,0.0,12
C12716,4556.537803,0.909091,1450.0,1450.0,0.0,2260.73569,0.090909,0.090909,0.0,0.181818,2,1,9000.0,1010.845518,917.567262,0.0,11
C14939,949.530268,1.0,45.65,45.65,0.0,47.786053,0.083333,0.083333,0.0,0.083333,1,1,1000.0,303.450157,456.016895,0.0,12
C16341,4183.825982,1.0,490.61,45.65,444.96,178.950075,0.666667,0.083333,0.666667,0.333333,4,13,4500.0,1541.998312,2410.083966,0.0,12
C12239,447.941813,1.0,1907.2,0.0,1907.2,0.0,0.833333,0.0,0.833333,0.0,0,10,9500.0,2111.91778,170.572744,0.0,12
C17549,399.156352,1.0,2870.76,894.49,1976.27,0.0,1.0,0.583333,1.0,0.0,0,109,2500.0,3064.377023,187.846647,0.0,12
C18976,981.286008,1.0,1370.0,1370.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1400.0,596.685481,451.584847,0.0,12
C12294,1685.020731,1.0,0.0,0.0,0.0,243.61411,0.0,0.0,0.0,0.083333,1,0,1800.0,559.556519,335.731533,0.0,12
C13166,1293.044047,1.0,0.0,0.0,0.0,1425.748356,0.0,0.0,0.0,0.333333,5,0,1500.0,294.30747,286.673785,0.0,12
C10670,1759.969888,1.0,5969.33,3755.24,2214.09,1777.022586,1.0,1.0,1.0,0.25,4,92,16500.0,7272.999505,445.131364,0.25,12
C10372,601.92037,1.0,983.77,603.77,380.0,0.0,0.666667,0.416667,0.25,0.0,0,15,2400.0,389.411161,219.465695,0.0,12
C12335,937.276757,1.0,45.65,45.65,0.0,19.995297,0.083333,0.083333,0.0,0.083333,1,1,1000.0,335.809644,442.354727,0.0,12
C15346,87.887472,1.0,1282.73,0.0,1282.73,0.0,0.916667,0.0,0.916667,0.0,0,11,3500.0,1347.51278,177.102986,0.818182,12
C15740,997.98763,1.0,952.29,152.29,800.0,274.949525,1.0,0.083333,1.0,0.083333,2,17,1200.0,1273.253687,580.934766,0.0,12
C18198,1216.704733,0.727273,0.0,0.0,0.0,2902.295257,0.0,0.0,0.0,0.166667,2,0,3000.0,2345.798153,415.361186,0.125,12
C15642,16304.88925,1.0,1770.57,0.0,1770.57,7424.094447,0.5,0.0,0.416667,0.666667,13,9,19000.0,5337.961195,8345.641905,0.0,12
C14233,8.576818,0.181818,80.0,80.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,76.188977,14.667507,0.0,12
C14502,339.956112,1.0,2199.65,815.15,1384.5,0.0,0.916667,0.083333,0.833333,0.0,0,13,6000.0,2577.703016,242.28511,0.2,12
